x,y,Score
33.9628,-118.294,4
33.9655,-118.2871,10
34.162,-118.5272,6
34.1976,-118.4574,9
34.1952,-118.4487,4
34.194,-118.4247,9
34.1939,-118.4531,9
34.0385,-118.4408,7
34.029,-118.4541,6
34.0847,-118.3686,7
34.0837,-118.3564,7
34.0465,-118.351,6
34.0483,-118.372,7
34.0998,-118.3211,4
34.1016,-118.3361,9
33.8438,-118.3066,3
33.791,-118.2917,2
33.7503,-118.2945,6
33.7947,-118.2899,9
33.7601,-118.2928,7
33.7742,-118.262,9
34.0675,-118.2157,9
34.0738,-118.1966,3
34.0738,-118.1966,4
34.0095,-118.3502,4
34.017,-118.3477,4
34.0073,-118.298,4
34.0656,-118.2611,6
34.0478,-118.2484,9
34.0421,-118.2469,9
34.1938,-118.5699,3
34.0704,-118.2898,3
34.0704,-118.2898,3
34.261,-118.4698,6
34.2389,-118.4536,5
34.2283,-118.4611,4
33.9371,-118.2421,6
33.9432,-118.2369,6
33.9378,-118.2462,6
33.8887,-118.287,3
33.9393,-118.2652,7
33.9347,-118.2301,3
33.9532,-118.2564,7
33.9593,-118.263,9
33.9431,-118.2652,5
34.2834,-118.5392,7
34.2246,-118.5885,4
34.25,-118.5886,9
34.2572,-118.6049,3
34.2262,-118.3629,4
34.2674,-118.4184,4
34.1767,-118.3768,4
34.1867,-118.3878,8
34.1687,-118.3675,8
34.1608,-118.3745,4
34.1722,-118.4052,4
34.1427,-118.3908,4
33.9433,-118.4072,8
33.9454,-118.3701,5
33.9622,-118.4266,2
33.9533,-118.4452,4
33.9646,-118.3987,4
33.9591,-118.4419,2
33.9652,-118.3863,4
33.9891,-118.4506,1
33.9924,-118.2783,3
34.0245,-118.2505,4
33.9905,-118.2856,3
33.9818,-118.3279,3
33.9746,-118.3187,6
33.9942,-118.2871,4
34.126,-118.2688,1
34.1161,-118.2132,3
34.0981,-118.2054,6
34.1177,-118.1731,8
34.1422,-118.223,3
34.1063,-118.2383,6
34.2076,-118.5126,6
34.1957,-118.4749,4
34.1654,-118.5186,1
34.1629,-118.5263,4
34.2131,-118.4584,3
34.153,-118.4487,3
34.0462,-118.5431,1
34.0889,-118.5325,6
34.0761,-118.3626,4
34.0571,-118.3749,7
34.0623,-118.3472,6
34.0478,-118.3267,8
34.073,-118.3731,7
34.0534,-118.366,2
34.048,-118.3434,8
34.1092,-118.3312,6
34.098,-118.3656,4
34.1017,-118.3245,3
34.094,-118.3901,1
33.7243,-118.2963,4
33.7378,-118.2835,6
33.7896,-118.2975,9
34.0704,-118.2879,5
34.0731,-118.3113,2
34.0443,-118.2916,3
34.0427,-118.309,3
34.0499,-118.2879,3
34.0596,-118.3022,7
34.0584,-118.3184,5
34.0655,-118.3114,7
34.0418,-118.309,7
34.0598,-118.2916,3
34.0599,-118.3139,4
34.0463,-118.2864,1
34.0617,-118.3066,3
34.0617,-118.3066,8
34.0509,-118.2916,9
34.2138,-118.4287,7
34.2193,-118.435,5
34.3023,-118.4769,7
34.3027,-118.4487,5
34.2702,-118.4672,4
34.2355,-118.4676,3
34.2207,-118.4164,5
33.9581,-118.2739,3
33.9572,-118.2739,7
33.9601,-118.2893,7
33.9019,-118.2876,4
33.9392,-118.2739,5
33.9237,-118.2652,9
33.9383,-118.2652,4
33.9325,-118.2318,3
33.9455,-118.2869,3
33.9393,-118.2652,6
33.9601,-118.2717,3
33.9327,-118.2351,7
33.9543,-118.2811,5
33.9572,-118.2739,5
33.9348,-118.2739,9
34.2572,-118.6049,2
34.261,-118.4807,4
34.2304,-118.5623,3
34.2282,-118.5448,1
34.244,-118.5583,6
34.2299,-118.5536,3
34.2428,-118.564,5
34.2429,-118.3887,6
34.2217,-118.3965,3
34.2639,-118.4288,7
34.2094,-118.4042,6
34.2488,-118.4134,5
34.2935,-118.4152,3
34.2796,-118.3046,4
34.2598,-118.3281,8
34.2274,-118.3641,5
34.2619,-118.3989,4
34.1785,-118.379,2
34.1783,-118.364,4
34.1722,-118.3659,6
34.2003,-118.4002,2
34.1921,-118.3965,3
34.1577,-118.3727,7
34.1813,-118.4019,1
34.1429,-118.3865,7
34.1794,-118.3965,2
34.2012,-118.4225,6
34.1829,-118.365,2
34.1704,-118.4019,7
34.1883,-118.6274,7
34.2355,-118.4676,7
34.2248,-118.4488,7
33.9471,-118.2348,3
33.9471,-118.2348,3
34.2287,-118.3663,6
34.2612,-118.4288,9
34.17,-118.3741,2
34.1619,-118.3728,10
33.9536,-118.4441,4
33.9663,-118.3885,10
33.9553,-118.3857,5
33.9965,-118.2718,9
33.9718,-118.3046,3
33.9747,-118.2827,3
34.1684,-118.6021,4
34.1684,-118.6021,4
34.2119,-118.6167,4
34.2234,-118.5932,7
33.9485,-118.2461,7
34.272,-118.4978,7
34.1946,-118.3835,4
34.1481,-118.3644,3
34.1649,-118.3675,5
34.1523,-118.3637,3
34.1794,-118.3703,1
33.9454,-118.375,10
34.0326,-118.23,4
34.0316,-118.2657,5
33.9678,-118.2929,6
33.9814,-118.3089,5
34.2103,-118.4749,8
34.1629,-118.5202,4
34.1606,-118.5574,7
34.2049,-118.4291,8
34.1847,-118.4465,4
34.0571,-118.3825,4
34.0626,-118.4454,3
34.1596,-118.5936,4
34.0704,-118.2868,6
34.0463,-118.2864,3
34.2193,-118.435,5
33.9565,-118.2881,4
34.0203,-118.1946,4
34.0497,-118.2255,3
34.0836,-118.1791,3
34.0676,-118.2202,5
34.0332,-118.3423,7
34.0092,-118.2872,6
34.0138,-118.3465,7
34.0073,-118.298,1
34.0109,-118.3089,7
34.0228,-118.3047,4
34.0054,-118.2827,7
34.0046,-118.2842,5
34.0164,-118.3312,2
34.0156,-118.3132,4
34.0506,-118.2699,6
34.0703,-118.268,3
34.0699,-118.2823,7
34.0909,-118.2893,4
34.0779,-118.266,2
34.0531,-118.2738,4
34.0507,-118.2776,4
34.0777,-118.2821,6
34.0468,-118.2415,7
34.0462,-118.2628,3
34.0454,-118.2657,3
34.0421,-118.2405,3
34.0481,-118.2507,3
34.0511,-118.2597,3
34.1905,-118.6059,7
34.1926,-118.6059,3
34.2065,-118.5906,6
34.1633,-118.5921,5
34.1905,-118.6059,7
34.2119,-118.6017,1
34.1956,-118.5906,3
34.1888,-118.6059,3
34.2119,-118.6017,1
34.1544,-118.6098,6
34.2239,-118.6017,3
34.2239,-118.6017,3
34.2074,-118.606,4
34.1824,-118.566,5
34.0712,-118.3104,6
34.0704,-118.2868,6
34.0458,-118.2854,8
34.0636,-118.2954,6
33.9599,-118.3962,6
34.0292,-118.4107,4
33.969,-118.4249,3
33.9841,-118.4613,6
34.0233,-118.4105,6
34.0221,-118.4166,6
33.9566,-118.4224,6
34.0261,-118.4052,7
33.9928,-118.4513,5
33.9928,-118.4513,5
33.9928,-118.4513,5
33.975,-118.4002,4
33.992,-118.4118,4
33.9926,-118.4418,2
34.0294,-118.3881,4
33.9563,-118.4356,4
33.9782,-118.422,6
34.0259,-118.4512,4
33.942,-118.4095,3
33.9976,-118.4751,3
34.0265,-118.3933,7
33.944,-118.4073,1
33.9861,-118.4498,5
33.998,-118.2543,7
33.9941,-118.2407,7
34.0075,-118.2775,2
33.9998,-118.2774,6
33.986,-118.2783,4
33.9923,-118.2696,9
33.9923,-118.2696,9
34.0336,-118.23,7
34.0316,-118.2738,5
33.9976,-118.2652,7
34.0132,-118.2603,4
34.0132,-118.2603,4
34.0254,-118.2629,4
34.0128,-118.2664,7
33.9994,-118.2421,5
33.9923,-118.2696,9
33.9638,-118.2608,7
33.9933,-118.3138,3
33.9643,-118.2871,2
33.9678,-118.2929,6
33.9694,-118.2962,5
33.998,-118.2827,7
33.9746,-118.2981,4
33.9951,-118.3046,2
34.0922,-118.2226,5
34.1106,-118.199,4
34.1069,-118.2162,3
34.0982,-118.2961,6
34.114,-118.1949,4
34.114,-118.1949,4
34.114,-118.1949,4
34.114,-118.1949,9
34.0982,-118.294,3
34.0989,-118.2313,4
34.0947,-118.2828,8
34.1091,-118.2831,7
34.1374,-118.2941,6
34.0917,-118.2741,6
34.2048,-118.5197,4
34.2139,-118.5339,6
34.2012,-118.5317,3
34.1687,-118.5359,6
34.2146,-118.5317,5
34.2012,-118.5568,6
34.2148,-118.5404,5
34.2012,-118.4771,5
34.1707,-118.5408,3
34.1921,-118.4575,4
34.1903,-118.4586,2
34.1985,-118.4662,3
34.164,-118.4553,7
34.1576,-118.4074,6
34.1576,-118.4596,6
34.1576,-118.4074,7
34.2012,-118.4313,3
34.205,-118.4339,3
34.1721,-118.4485,3
34.1976,-118.4575,1
34.1886,-118.4596,2
34.1994,-118.4624,5
34.1903,-118.4574,4
34.2446,-118.5343,3
34.2304,-118.5623,3
34.2455,-118.5325,1
34.2282,-118.5885,8
34.2554,-118.605,6
34.2572,-118.6049,3
34.2768,-118.5496,8
34.2963,-118.5455,7
34.2355,-118.5602,3
34.0457,-118.5197,6
34.0543,-118.3932,6
34.0597,-118.4685,4
34.0451,-118.5521,6
34.029,-118.4541,2
34.0517,-118.442,4
34.0462,-118.5431,5
34.0467,-118.4643,3
34.0295,-118.4479,9
34.0406,-118.3486,3
34.0485,-118.3335,3
34.0746,-118.3765,3
34.107,-118.3214,6
34.0929,-118.3048,2
34.1018,-118.3005,5
34.0886,-118.3027,6
34.0981,-118.3092,3
34.0944,-118.3245,6
34.1016,-118.3267,9
34.1007,-118.3494,7
34.1016,-118.3361,4
34.1016,-118.3387,8
34.1016,-118.3401,3
34.0944,-118.331,8
34.1224,-118.3157,7
33.7187,-118.2937,6
33.7793,-118.2755,1
33.7966,-118.2807,5
33.7908,-118.2697,3
33.7944,-118.2456,2
33.7926,-118.3043,7
33.7869,-118.3079,6
33.8044,-118.3075,6
34.0324,-118.198,8
34.0705,-118.2001,5
34.0495,-118.2061,2
34.092,-118.204,5
34.0678,-118.2024,5
34.0287,-118.1999,2
34.0445,-118.2116,5
34.0265,-118.2219,5
34.0693,-118.2,5
34.0527,-118.1969,4
34.0765,-118.2157,4
34.0506,-118.2135,5
34.0159,-118.2028,6
34.0238,-118.2058,2
34.0769,-118.2213,6
34.045,-118.2256,9
34.0474,-118.2229,4
34.0242,-118.3722,8
34.0291,-118.3078,5
34.0271,-118.2767,8
34.0155,-118.3497,2
34.015,-118.3536,2
34.0109,-118.3084,8
34.0109,-118.2901,3
34.0223,-118.3607,3
34.0274,-118.2867,7
34.0072,-118.3201,3
34.0125,-118.3435,9
34.0191,-118.3213,3
33.9963,-118.3182,7
34.0199,-118.3556,3
33.989,-118.3308,3
33.999,-118.3101,9
33.96,-118.309,4
33.985,-118.3002,4
33.9892,-118.3089,3
33.9778,-118.2981,9
34.0295,-118.3417,4
34.0597,-118.2795,1
34.0628,-118.2811,4
34.0692,-118.2792,6
34.0721,-118.2818,7
34.0612,-118.2578,7
34.0656,-118.2611,2
34.0788,-118.2801,4
34.0568,-118.2821,6
34.0512,-118.2787,5
34.0588,-118.2706,3
34.0671,-118.2806,4
34.0531,-118.2738,4
34.0473,-118.2827,3
34.0601,-118.2805,6
34.0886,-118.2991,9
34.0909,-118.2846,3
34.0815,-118.2772,3
34.0909,-118.2846,7
34.0719,-118.2822,3
34.0717,-118.2493,6
34.0483,-118.2631,3
34.0346,-118.2323,4
34.0453,-118.2499,2
34.0458,-118.243,9
34.0483,-118.2631,3
34.0421,-118.2469,4
34.0472,-118.2326,6
34.0599,-118.2379,5
34.048,-118.2577,3
34.0504,-118.2409,9
34.046,-118.2509,4
34.045,-118.264,3
34.045,-118.264,3
34.045,-118.264,3
33.7433,-118.2967,10
34.0235,-118.1937,4
34.0887,-118.1785,4
34.0027,-118.3294,1
34.0184,-118.2915,7
34.0333,-118.3311,7
34.0579,-118.2649,4
34.0363,-118.2672,9
34.0363,-118.2672,9
34.0426,-118.2412,9
33.7424,-118.2901,4
34.1827,-118.4465,10
34.0573,-118.4247,1
34.0413,-118.4561,3
34.0345,-118.438,5
34.0711,-118.4454,1
34.0887,-118.1721,7
34.0037,-118.2937,7
34.0421,-118.2759,5
34.0763,-118.2917,1
34.0545,-118.2499,4
34.0545,-118.2499,4
34.043,-118.2606,6
34.0494,-118.2599,8
34.0709,-118.2985,4
34.2215,-118.4634,8
34.3255,-118.4314,4
34.2247,-118.4655,4
33.9348,-118.2695,3
34.2559,-118.548,4
34.3058,-118.5015,7
34.1767,-118.3768,3
34.1362,-118.342,2
34.1567,-118.366,3
34.1522,-118.3877,6
34.1208,-118.3513,7
33.9989,-118.4627,5
33.9857,-118.4435,4
33.9951,-118.4549,3
33.999,-118.4503,1
33.9454,-118.375,6
33.9898,-118.2739,5
34.0057,-118.2599,4
34.031,-118.2448,3
34.0121,-118.2458,2
33.9685,-118.2586,1
33.9511,-118.3079,8
33.9709,-118.3112,9
34.0911,-118.2723,4
34.1939,-118.5404,4
34.1922,-118.5516,9
34.1758,-118.4312,4
34.1603,-118.4552,4
34.1939,-118.4684,9
34.0484,-118.4411,3
34.0472,-118.3885,7
34.0511,-118.4626,3
34.1228,-118.4429,7
34.0391,-118.3604,5
34.0837,-118.3717,7
34.1007,-118.3494,7
33.782,-118.2801,9
33.7325,-118.2968,4
33.737,-118.2857,3
33.8429,-118.3066,7
33.7325,-118.3056,7
34.0233,-118.2222,7
34.0309,-118.297,3
34.0347,-118.2809,5
34.0588,-118.2706,4
34.0499,-118.2464,4
34.0488,-118.2553,7
34.1664,-118.5883,3
34.2084,-118.5688,3
34.2103,-118.606,4
34.2239,-118.6017,4
34.0545,-118.2987,6
34.0372,-118.3003,2
34.0728,-118.2878,8
34.0731,-118.3113,7
34.0526,-118.301,9
34.0526,-118.301,9
34.2227,-118.4321,4
34.3083,-118.4442,8
34.2319,-118.4611,3
34.2496,-118.4447,5
34.2337,-118.4676,3
34.2283,-118.4654,4
34.2283,-118.4699,2
34.212,-118.4488,2
33.9378,-118.2481,7
33.9483,-118.2717,4
33.9481,-118.2453,4
33.9519,-118.2893,7
33.931,-118.2739,3
33.9572,-118.2739,5
33.9334,-118.2869,2
33.9351,-118.2542,3
33.9423,-118.2894,4
33.9533,-118.2564,3
33.9519,-118.2827,6
34.2273,-118.5405,4
34.244,-118.5583,7
34.2955,-118.5763,10
34.2955,-118.5763,10
34.2955,-118.5763,10
34.2751,-118.5652,4
34.2607,-118.6025,9
34.25,-118.5712,5
34.244,-118.5583,3
34.2265,-118.5339,4
34.2428,-118.5361,4
34.174,-118.4052,3
34.1414,-118.3686,8
34.1681,-118.379,7
34.178,-118.3825,4
34.194,-118.39,5
34.1687,-118.3675,8
33.9858,-118.4727,3
33.9721,-118.392,5
33.9994,-118.442,3
33.943,-118.4035,3
33.9586,-118.4452,4
34.0255,-118.4308,3
33.9858,-118.4727,2
34.0255,-118.4444,4
34.0247,-118.4454,5
34.0011,-118.274,10
34.002,-118.2762,4
34.0225,-118.2607,3
33.9992,-118.2783,2
34.022,-118.246,5
33.986,-118.2783,4
33.9498,-118.3118,4
33.9638,-118.2673,6
33.982,-118.2827,7
34.1278,-118.1929,8
34.1422,-118.223,7
34.0808,-118.2655,6
34.082,-118.2614,7
34.2039,-118.4837,6
34.1745,-118.536,5
34.1922,-118.5516,3
34.221,-118.4989,3
33.7948,-118.2694,1
33.7306,-118.2879,7
34.0506,-118.2006,4
34.0606,-118.2074,4
34.0638,-118.1785,4
34.0146,-118.313,4
34.0145,-118.298,5
34.0289,-118.3563,6
34.015,-118.3416,4
34.0268,-118.2896,3
34.0364,-118.3006,4
34.0327,-118.3028,6
34.0173,-118.3547,6
34.014,-118.34,6
34.0326,-118.3416,2
34.0242,-118.3722,3
34.0126,-118.3403,8
34.0216,-118.3556,9
34.0256,-118.3305,8
34.0289,-118.3563,5
34.0238,-118.3669,3
34.0124,-118.3351,3
34.0654,-118.3016,4
33.9323,-118.2502,3
34.2554,-118.5908,4
34.2195,-118.3687,3
34.2175,-118.3703,7
34.1425,-118.3643,3
33.9586,-118.4224,2
33.942,-118.4206,6
33.9432,-118.4013,3
33.9925,-118.2701,4
34.0401,-118.2459,7
34.0136,-118.2758,3
33.9779,-118.2918,4
33.9728,-118.2918,1
34.1893,-118.5031,8
34.204,-118.5451,4
34.2143,-118.5534,5
34.1703,-118.4574,7
34.1703,-118.4662,3
34.046,-118.3952,7
34.0443,-118.3509,4
34.0908,-118.3223,4
34.1034,-118.3325,10
33.7766,-118.2713,3
33.7766,-118.2713,4
33.7944,-118.2456,3
34.3203,-118.4552,8
34.218,-118.4688,10
33.9247,-118.2739,4
33.933,-118.2783,3
33.9583,-118.2651,4
33.9502,-118.2651,3
33.9449,-118.2415,9
34.2237,-118.5864,4
34.2126,-118.3508,4
34.2704,-118.4162,3
33.9958,-118.4103,9
33.9958,-118.4103,9
33.9958,-118.4103,9
33.9454,-118.375,6
34.0295,-118.249,3
33.9892,-118.2783,10
34.0114,-118.2624,9
33.9833,-118.3024,7
33.9824,-118.3068,10
34.2035,-118.5406,1
34.1543,-118.4691,7
34.1683,-118.5787,6
34.2047,-118.5994,7
34.0817,-118.3135,4
34.0745,-118.2942,7
34.0217,-118.3723,4
34.0268,-118.2896,5
34.0551,-118.2545,5
34.0146,-118.3222,6
34.0869,-118.299,4
34.0541,-118.2621,4
34.0573,-118.2699,9
34.0663,-118.2789,6
34.0539,-118.2799,7
34.0667,-118.2703,7
34.0348,-118.2687,8
34.0395,-118.2405,3
34.0472,-118.2381,5
34.0502,-118.2574,3
34.0563,-118.2374,3
34.0607,-118.2494,4
34.0347,-118.2645,6
34.0473,-118.2566,3
34.046,-118.2509,3
34.0495,-118.2494,3
34.0481,-118.2507,3
34.0467,-118.252,6
34.0386,-118.2694,5
34.0494,-118.2599,3
34.1828,-118.6102,3
34.1883,-118.6274,3
34.2035,-118.571,4
34.1805,-118.5975,3
34.1905,-118.6059,7
34.2071,-118.5739,3
34.2071,-118.5739,3
34.1905,-118.6059,3
34.1828,-118.6102,6
34.1996,-118.6146,6
34.2084,-118.571,5
34.2102,-118.5885,4
34.1805,-118.5975,3
34.1926,-118.6059,3
34.1992,-118.5943,4
34.2102,-118.5885,4
34.2194,-118.6255,5
34.2313,-118.604,5
34.1827,-118.5903,1
34.0636,-118.296,6
34.0812,-118.3004,4
34.0577,-118.2998,10
34.079,-118.3023,6
34.0526,-118.3133,6
34.0618,-118.2916,7
34.0531,-118.3186,7
34.0526,-118.3021,7
34.0654,-118.3054,5
34.0508,-118.2877,5
34.0526,-118.3063,9
34.2319,-118.472,4
34.2184,-118.4698,3
34.2316,-118.442,6
34.2184,-118.4547,7
34.3,-118.4713,4
34.2747,-118.4696,6
34.2299,-118.4516,3
34.3068,-118.457,7
34.2962,-118.4553,9
34.2178,-118.373,4
34.2216,-118.3945,5
34.2141,-118.4066,5
34.1976,-118.4148,5
34.1936,-118.4166,3
34.1472,-118.3721,7
34.1272,-118.3486,6
34.1797,-118.4014,5
34.1813,-118.3899,7
34.143,-118.3727,4
34.1774,-118.5387,4
34.1903,-118.4574,3
34.2012,-118.464,7
34.2131,-118.4584,3
34.1976,-118.4574,5
34.1561,-118.4487,3
34.0403,-118.3846,1
34.0362,-118.4367,7
34.0495,-118.5195,5
34.0521,-118.3864,2
34.0512,-118.3788,7
34.0761,-118.3731,3
34.0443,-118.3538,5
34.0605,-118.3447,3
34.0627,-118.3593,6
34.0669,-118.3397,6
34.0782,-118.3766,4
34.0908,-118.3266,8
34.098,-118.3494,4
34.0863,-118.3051,1
34.098,-118.3282,8
33.7849,-118.2597,6
33.7279,-118.2836,7
33.9905,-118.4478,9
34.0167,-118.4382,6
33.9996,-118.469,4
34.0086,-118.4246,5
34.0006,-118.4555,4
34.0214,-118.4376,3
33.9559,-118.4223,6
33.9759,-118.3897,7
33.9454,-118.3701,6
33.9965,-118.477,3
33.9782,-118.422,3
33.9598,-118.4136,3
33.9934,-118.46,3
34.0141,-118.277,2
34.0056,-118.2451,6
34.0141,-118.277,3
34.0114,-118.2624,6
34.0066,-118.2521,9
34.0066,-118.2521,9
33.9788,-118.266,5
34.0112,-118.2716,3
34.0112,-118.2716,3
33.9993,-118.2599,9
33.9946,-118.2415,3
33.9946,-118.2415,3
34.0074,-118.2784,6
34.0029,-118.274,1
34.0153,-118.2748,5
34.0154,-118.2629,1
33.9948,-118.2514,6
34.0236,-118.2709,4
34.026,-118.2412,5
33.9824,-118.3046,4
33.9778,-118.3133,7
33.9624,-118.2783,7
33.9702,-118.2981,4
33.9891,-118.3247,7
33.9996,-118.2915,5
33.9611,-118.2827,2
33.9689,-118.2783,5
33.9897,-118.3067,3
34.0028,-118.3089,3
33.9762,-118.3133,5
33.9891,-118.3247,4
33.9798,-118.2813,3
33.9757,-118.3324,4
33.9983,-118.2827,4
33.9789,-118.2981,1
33.9863,-118.2881,5
34.1225,-118.1826,4
34.0387,-118.3717,6
34.0623,-118.3462,5
34.0466,-118.3405,5
34.0588,-118.3629,6
34.0782,-118.3614,7
34.0835,-118.3734,5
34.0762,-118.3236,7
34.0455,-118.3213,2
34.1292,-118.369,7
34.1053,-118.3224,4
34.0908,-118.3114,4
34.0926,-118.3374,6
34.1058,-118.3441,7
34.0944,-118.331,1
34.0908,-118.3114,4
34.1036,-118.3049,6
34.0987,-118.3337,4
34.085,-118.3022,4
34.1016,-118.3361,1
34.098,-118.3295,5
34.1034,-118.3325,3
34.1016,-118.3387,6
34.0962,-118.3266,2
34.0962,-118.3441,7
34.1,-118.3113,7
33.9438,-118.2695,4
33.9471,-118.2869,4
33.8889,-118.2894,2
33.9578,-118.2651,4
33.9256,-118.2681,3
33.9374,-118.2826,3
33.9256,-118.2681,3
33.9391,-118.2916,3
33.9256,-118.2681,3
33.9602,-118.2564,3
33.9322,-118.2869,7
33.939,-118.2314,7
33.9483,-118.2827,7
33.9383,-118.2652,7
33.9465,-118.2781,7
33.9339,-118.2434,4
33.9455,-118.2916,5
34.2355,-118.5536,6
34.2661,-118.5234,8
34.2355,-118.5536,3
34.2684,-118.5149,5
34.2157,-118.3703,5
34.2632,-118.2943,7
33.8449,-118.304,3
33.8449,-118.304,4
33.7739,-118.2678,4
33.7192,-118.2839,6
33.7577,-118.2884,2
33.795,-118.2711,6
33.7483,-118.2931,3
33.7968,-118.2928,5
33.7288,-118.2924,3
33.7288,-118.2924,3
33.7433,-118.2813,2
34.0493,-118.2133,6
34.0298,-118.2056,4
34.0412,-118.213,6
34.0502,-118.2115,6
34.0459,-118.2198,6
34.0794,-118.1974,6
34.0436,-118.2051,9
34.0421,-118.206,6
34.0245,-118.2143,4
34.0759,-118.2222,1
34.0362,-118.2181,3
34.0742,-118.2211,7
34.0318,-118.3152,1
34.0187,-118.3478,4
34.024,-118.3384,5
34.0268,-118.2808,5
34.0346,-118.2915,7
34.0172,-118.2931,9
34.0637,-118.2638,6
34.0518,-118.271,4
34.0599,-118.2655,6
34.0774,-118.2768,5
34.0652,-118.267,6
34.0492,-118.2842,3
34.074,-118.2691,4
34.057,-118.2779,7
34.0565,-118.2768,9
34.0897,-118.2769,7
34.0617,-118.2469,4
34.048,-118.2577,3
34.0407,-118.2468,5
34.0467,-118.2485,3
34.0538,-118.2488,3
34.051,-118.248,7
34.0495,-118.2529,6
34.0402,-118.2633,7
34.0461,-118.2476,3
34.0599,-118.2426,2
34.1422,-118.223,3
34.1056,-118.2728,8
34.1122,-118.2489,4
34.1422,-118.223,3
34.1095,-118.2958,8
34.1148,-118.1826,3
34.1109,-118.2016,4
34.0862,-118.2174,6
34.0859,-118.231,5
34.0982,-118.294,4
34.1724,-118.5308,6
34.1468,-118.5309,7
34.1678,-118.5336,3
34.2048,-118.5099,6
34.1509,-118.5222,4
34.1709,-118.5523,5
34.1774,-118.5387,3
34.1939,-118.536,3
34.1774,-118.5387,3
34.1675,-118.5226,6
34.1654,-118.5098,4
34.194,-118.4225,4
34.1519,-118.4619,6
34.1939,-118.4662,3
34.1827,-118.44,5
34.174,-118.4662,3
34.1505,-118.4458,3
34.2084,-118.4599,3
34.205,-118.4339,4
34.2094,-118.452,4
34.203,-118.4605,4
34.1939,-118.4662,3
34.2094,-118.452,6
34.1443,-118.4538,6
34.1393,-118.4513,7
34.1238,-118.4631,3
34.0345,-118.438,6
34.0422,-118.4669,6
34.0345,-118.438,5
34.0375,-118.4055,4
34.0451,-118.559,6
34.0553,-118.3954,6
34.0527,-118.541,7
34.0608,-118.4454,4
34.0328,-118.442,6
34.0578,-118.4478,7
34.0503,-118.3495,4
34.0519,-118.3324,4
34.0761,-118.3766,7
34.0496,-118.3425,2
34.0483,-118.372,4
34.0761,-118.3766,3
34.0837,-118.3553,3
34.0727,-118.37,7
34.0443,-118.3538,6
34.0427,-118.3177,9
34.0445,-118.2558,4
34.201,-118.5943,5
34.1865,-118.6212,6
34.3089,-118.4613,1
34.3089,-118.4613,1
34.3009,-118.4489,8
34.272,-118.4994,4
34.2356,-118.4829,7
34.2103,-118.3932,2
34.2103,-118.3932,2
34.1959,-118.3965,4
34.2003,-118.4002,9
34.1262,-118.3483,3
34.2029,-118.3664,4
33.9993,-118.4636,4
33.9451,-118.4029,6
33.9846,-118.4103,4
34.0194,-118.2722,4
33.9998,-118.2774,7
33.9976,-118.26,4
33.9923,-118.2696,10
33.9859,-118.3002,10
33.9727,-118.2827,4
34.1422,-118.223,3
34.2103,-118.4749,2
34.0485,-118.419,4
34.0496,-118.3229,4
34.0496,-118.3229,4
34.0431,-118.3482,9
34.0854,-118.3146,6
33.7125,-118.2916,4
33.7817,-118.2574,10
33.787,-118.2555,4
34.0473,-118.1999,9
34.0268,-118.2808,8
34.0199,-118.3608,2
34.0325,-118.3605,7
34.0171,-118.3531,4
34.009,-118.3113,7
34.0442,-118.2758,6
34.0523,-118.2676,5
34.0515,-118.2072,4
34.1555,-118.6249,4
34.2331,-118.6273,4
34.0545,-118.2999,3
34.0617,-118.3066,3
34.0617,-118.3066,3
34.0617,-118.3066,3
34.0617,-118.3066,3
33.9456,-118.2323,9
33.9485,-118.2461,3
33.9469,-118.2772,7
33.9292,-118.2652,3
34.2647,-118.5253,7
34.2597,-118.306,7
33.9851,-118.4124,4
34.0037,-118.4335,3
34.0175,-118.2574,9
33.9719,-118.3155,6
34.1134,-118.2479,6
34.1051,-118.2107,3
34.1866,-118.5535,3
34.2048,-118.4468,4
34.0314,-118.397,1
34.0573,-118.428,7
34.0727,-118.37,3
34.0719,-118.3637,9
34.1007,-118.3494,5
34.1038,-118.3151,9
34.0915,-118.3888,4
33.7433,-118.2857,3
33.7433,-118.2857,3
34.0462,-118.2153,8
34.034,-118.1968,8
34.0814,-118.1921,4
34.0909,-118.1652,4
34.0132,-118.3457,4
34.0039,-118.3323,7
34.0596,-118.2749,3
34.0503,-118.2433,6
34.0442,-118.2439,3
34.048,-118.2577,3
34.0433,-118.2488,7
34.0491,-118.2558,8
34.1565,-118.6242,7
34.1905,-118.6059,7
34.0526,-118.2916,4
33.9591,-118.2717,6
34.2802,-118.5733,4
34.2246,-118.5361,7
34.2782,-118.4709,2
34.1394,-118.3675,4
34.1325,-118.3974,6
34.1414,-118.3638,4
33.9777,-118.3947,1
33.9886,-118.4468,3
33.943,-118.4035,8
34.0458,-118.4513,1
34.0402,-118.4379,7
34.0402,-118.4379,7
34.0495,-118.4609,7
34.0337,-118.3804,4
34.0612,-118.4252,6
34.0588,-118.4439,4
